C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_12_800.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_12_800.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_12_800.jpg, 0, 1, 0, 30.1904
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_12_930.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_12_930.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_12_930.jpg, 0, 1, 0, 30.19036
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_065.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_065.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_065.jpg, 0, 1, 0, 30.19022
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_196.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_196.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_196.jpg, 0, 1, 0, 30.19027
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_333.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_333.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_333.jpg, 0, 1, 0, 30.19029
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_463.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_463.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_463.jpg, 0, 1, 0, 30.19027
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_594.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_594.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_594.jpg, 0, 1, 0, 30.19024
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_730.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_730.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_730.jpg, 0, 1, 0, 30.19027
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_859.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_859.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_859.jpg, 0, 1, 0, 30.19025
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_13_998.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_13_998.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_13_998.jpg, 0, 1, 0, 30.19026
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_14_131.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_14_131.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_14_131.jpg, 0, 1, 0, 30.19025
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_14_262.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_14_262.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_14_262.jpg, 0, 1, 0, 30.18971
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_14_391.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_14_391.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_14_391.jpg, 0, 1, 0, 30.19011
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_14_525.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_14_525.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_14_525.jpg, 0, 1, 0, 30.18993
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_14_650.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_14_650.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_14_650.jpg, -0.3756345, 0.6243655, 0, 30.04984
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_14_783.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_14_783.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_14_783.jpg, -0.7754397, 0.2245603, 0, 29.66591
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_14_907.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_14_907.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_14_907.jpg, -0.4031492, 0, 0, 29.30596
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_031.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_031.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_031.jpg, -0.03236576, 0, 0, 28.96109
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_151.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_151.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_151.jpg, 0, 0, 0, 28.59969
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_269.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_269.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_269.jpg, 0.1274427, 0, 0, 28.24067
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_383.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_383.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_383.jpg, 0.4706978, 0, 0, 27.69105
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_508.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_508.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_508.jpg, 0.09765567, 0, 0, 27.34917
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_623.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_623.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_623.jpg, 0, 0, 0, 27.0037
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_740.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_740.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_740.jpg, 0, 0, 0, 26.67315
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_863.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_863.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_863.jpg, 0, 0, 0, 26.3482
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_15_986.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_15_986.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_15_986.jpg, 0, 0, 0, 26.02769
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_16_114.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_16_114.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_16_114.jpg, 0.1438215, 0, 0, 25.70009
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_16_240.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_16_240.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_16_240.jpg, 0.5230056, 0, 0, 25.09476
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_16_367.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_16_367.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_16_367.jpg, 0.9053551, 0, 0, 24.34343
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_16_500.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_16_500.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_16_500.jpg, 0.5099337, 0, 0, 23.99438
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_16_633.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_16_633.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_16_633.jpg, 0.1086795, 0, 0, 23.72819
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_16_770.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_16_770.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_16_770.jpg, 0, 0.4071789, 0, 23.84056
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_16_903.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_16_903.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_16_903.jpg, 0, 0.8076375, 0, 24.66475
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_036.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_036.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_036.jpg, 0, 1, 0, 25.80394
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_169.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_169.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_169.jpg, 0, 1, 0, 27.13116
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_304.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_304.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_304.jpg, -0.4027506, 1, 0, 28.29616
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_435.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_435.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_435.jpg, -0.5166705, 1, 0, 29.10037
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_567.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_567.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_567.jpg, -0.123078, 1, 0, 30.19212
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_697.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_697.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_697.jpg, 0, 1, 0, 30.18937
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_827.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_827.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_827.jpg, 0, 1, 0, 30.19016
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_17_958.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_17_958.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_17_958.jpg, 0, 1, 0, 30.1899
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_088.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_088.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_088.jpg, 0, 1, 0, 30.19012
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_220.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_220.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_220.jpg, 0, 1, 0, 30.19016
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_343.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_343.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_343.jpg, 0, 1, 0, 30.19017
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_470.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_470.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_470.jpg, 0, 1, 0, 30.19019
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_598.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_598.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_598.jpg, 0, 1, 0, 30.19019
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_728.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_728.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_728.jpg, 0, 1, 0, 30.19017
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_856.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_856.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_856.jpg, 0, 1, 0, 30.18998
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_18_983.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_18_983.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_18_983.jpg, 0, 1, 0, 30.19028
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_19_114.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_19_114.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_19_114.jpg, 0, 1, 0, 30.18996
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_19_248.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_19_248.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_19_248.jpg, 0, 1, 0, 30.19004
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_19_380.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_19_380.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_19_380.jpg, -0.398622, 1, 0, 30.16324
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_19_511.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_19_511.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_19_511.jpg, -0.4983804, 1, 0, 30.17638
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_19_639.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_19_639.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_19_639.jpg, -0.1154736, 1, 0, 30.19353
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_19_764.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_19_764.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_19_764.jpg, 0, 1, 0, 30.19021
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_19_885.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_19_885.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_19_885.jpg, 0, 1, 0, 30.19041
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_007.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_007.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_007.jpg, 0, 1, 0, 30.1906
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_133.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_133.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_133.jpg, 0.1407789, 1, 0, 30.18269
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_255.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_255.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_255.jpg, 0.510294, 0.6304849, 0, 30.0348
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_378.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_378.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_378.jpg, 0.6251625, 0.9972796, 0, 30.15451
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_509.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_509.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_509.jpg, 0.2312803, 0.6033974, 0, 30.08136
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_641.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_641.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_641.jpg, 0, 0.9985352, 0, 30.18526
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_776.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_776.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_776.jpg, 0, 1, 0, 30.1902
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_20_910.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_20_910.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_20_910.jpg, 0, 1, 0, 30.18967
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_045.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_045.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_045.jpg, 0, 1, 0, 30.19098
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_181.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_181.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_181.jpg, -0.4070541, 1, 0, 30.16166
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_317.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_317.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_317.jpg, 0, 1, 0, 30.18826
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_452.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_452.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_452.jpg, 0, 1, 0, 30.18977
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_584.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_584.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_584.jpg, 0, 1, 0, 30.18994
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_716.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_716.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_716.jpg, 0, 1, 0, 30.19041
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_849.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_849.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_849.jpg, 0, 1, 0, 30.18935
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_21_983.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_21_983.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_21_983.jpg, -0.1536096, 1, 0, 30.18331
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_22_122.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_22_122.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_22_122.jpg, -0.5674122, 1, 0, 30.1427
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_22_260.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_22_260.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_22_260.jpg, -0.152013, 1, 0, 30.19372
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_22_394.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_22_394.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_22_394.jpg, 0, 1, 0, 30.18986
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_22_527.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_22_527.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_22_527.jpg, 0, 1, 0, 30.19105
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_22_660.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_22_660.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_22_660.jpg, 0, 1, 0, 30.19078
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_22_785.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_22_785.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_22_785.jpg, 0, 1, 0, 30.18938
C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\center_2024_07_18_13_24_22_908.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\left_2024_07_18_13_24_22_908.jpg, C:\Users\JaneBenneth\Downloads\simulator-windows-32\IMG\right_2024_07_18_13_24_22_908.jpg, 0, 1, 0, 30.19067
